image,mask,issue,severity
ISIC_0011261.JPG,ISIC_0011261_A04_T1_S1_559fee609fc3c156bd945b80.png,Mask touches image border,low
ISIC_0011270.JPG,ISIC_0011270_A04_T1_S1_559fed279fc3c156bd945b4a.png,Mask touches image border,low
ISIC_0011277.JPG,ISIC_0011277_A04_T1_S1_559fec459fc3c156bd945b20.png,Mask touches image border,low
ISIC_0011289.JPG,ISIC_0011289_A04_T1_S1_559fe6119fc3c156bded7533.png,Mask touches image border,low
ISIC_0011295.JPG,ISIC_0011295_A04_T1_S1_55a96aee9fc3c156bd715efd.png,Mask touches image border,low
ISIC_0011300.JPG,ISIC_0011300_A04_T1_S1_55a96ab99fc3c156bd715eeb.png,Mask touches image border,low
ISIC_0011301.JPG,ISIC_0011301_A04_T3_S2_55a96a739fc3c156bd715ed9.png,Mask touches image border,low
ISIC_0011307.JPG,ISIC_0011307_A11_T1_S1_55b8f6619fc3c156bd715fa5.png,Mask touches image border,low
ISIC_0011307.JPG,ISIC_0011307_A04_T1_S2_55a96a119fc3c156bd715eb5.png,Mask touches image border,low
ISIC_0011316.JPG,ISIC_0011316_A04_T1_S1_55a969979fc3c156bd715e8b.png,Mask touches image border,low
ISIC_0011322.JPG,ISIC_0011322_A04_T1_S1_55a967ba9fc3c156bd715e67.png,Mask touches image border,low
ISIC_0011327.JPG,ISIC_0011327_A06_T1_S1_568b3d119fc3c126c063ff0d.png,Mask touches image border,low
ISIC_0011329.JPG,ISIC_0011329_A04_T1_S1_55a9670f9fc3c156bd715e31.png,Mask touches image border,low
ISIC_0011334.JPG,ISIC_0011334_A06_T1_S1_568bba8b9fc3c126c063ff79.png,Mask touches image border,low
ISIC_0011335.JPG,ISIC_0011335_A04_T1_S1_55a966a29fc3c156bd715e0d.png,Mask touches image border,low
ISIC_0011347.JPG,ISIC_0011347_A04_T1_S1_55a94cae9fc3c156bd715dc5.png,Mask touches image border,low
ISIC_0011349.JPG,ISIC_0011349_A04_T1_S1_55a94c809fc3c156bd715db9.png,Mask touches image border,low
ISIC_0011349.JPG,ISIC_0011349_A06_T1_S1_57bda5d99fc3c11f2f681074.png,Mask touches image border,low
ISIC_0011350.JPG,ISIC_0011350_A04_T1_S1_55a94c999fc3c156bd715dbf.png,Mask touches image border,low
ISIC_0011350.JPG,ISIC_0011350_A06_T1_S1_568b26fc9fc3c126c063fe71.png,Mask touches image border,low
ISIC_0011356.JPG,ISIC_0011356_A06_T1_S1_568b3f959fc3c126c063ff1f.png,Mask touches image border,low
ISIC_0011356.JPG,ISIC_0011356_A04_T1_S1_55a948e49fc3c156bd715d9b.png,Mask touches image border,low
ISIC_0011360.JPG,ISIC_0011360_A04_T1_S1_55a947f29fc3c156bd715d83.png,Mask touches image border,low
ISIC_0011361.JPG,ISIC_0011361_A04_T1_S1_55a947c29fc3c156bd715d71.png,Mask touches image border,low
ISIC_0011364.JPG,ISIC_0011364_A04_T1_S1_55a947a89fc3c156bd715d6b.png,Mask touches image border,low
ISIC_0011368.JPG,ISIC_0011368_A04_T1_S1_55a947389fc3c156bd715d53.png,Mask touches image border,low
ISIC_0011371.JPG,ISIC_0011371_A04_T1_S1_55a942de9fc3c156bd715d35.png,Mask touches image border,low
ISIC_0011373.JPG,ISIC_0011373_A04_T1_S1_55a942ad9fc3c156bd715d29.png,Mask touches image border,low
ISIC_0011374.JPG,ISIC_0011374_A02_T1_S1_57c0623c9fc3c158f2bd0e7f.png,Mask touches image border,low
ISIC_0011374.JPG,ISIC_0011374_A06_T3_S1_568bbae79fc3c126c063ff7c.png,Mask covers entire image,high
ISIC_0011374.JPG,ISIC_0011374_A04_T1_S1_55a942c69fc3c156bd715d2f.png,Mask touches image border,low
ISIC_0011381.JPG,ISIC_0011381_A04_T1_S1_55a941cb9fc3c156bd715cf9.png,Mask touches image border,low
ISIC_0011387.JPG,ISIC_0011387_A04_T3_S1_55a941449fc3c156bd715cd5.png,Mask touches image border,low
ISIC_0011388.JPG,ISIC_0011388_A04_T1_S1_55a9415e9fc3c156bd715cdb.png,Mask touches image border,low
ISIC_0011390.JPG,ISIC_0011390_A06_T1_S1_568b3fe89fc3c126c063ff22.png,Mask touches image border,low
ISIC_0011391.JPG,ISIC_0011391_A04_T1_S1_55a940fb9fc3c156bd715cbd.png,Mask touches image border,low
ISIC_0011394.JPG,ISIC_0011394_A04_T3_S1_55a93aa49fc3c156bd715cb7.png,Mask touches image border,low
ISIC_0011395.JPG,ISIC_0011395_A04_T1_S1_55a93a679fc3c156bd715ca5.png,Mask touches image border,low
ISIC_0011399.JPG,ISIC_0011399_A04_T1_S1_55a93a019fc3c156bd715c8d.png,Mask touches image border,low
ISIC_0011402.JPG,ISIC_0011402_A04_T1_S1_55a939e99fc3c156bd715c87.png,Mask touches image border,low
ISIC_0011451.JPG,ISIC_0011451_A05_T1_S1_55dc71f39fc3c10470dbc1b7.png,Mask touches image border,low
ISIC_0011482.JPG,ISIC_0011482_A06_T1_S1_55e070279fc3c104700e213b.png,Mask touches image border,low
ISIC_0011499.JPG,ISIC_0011499_A06_T1_S1_55e06b749fc3c104700e20e7.png,Mask touches image border,low
ISIC_0011516.JPG,ISIC_0011516_A06_T1_S1_55e06d8e9fc3c104700e2111.png,Mask touches image border,low
ISIC_0011531.JPG,ISIC_0011531_A06_T1_S1_55e065259fc3c104700e206f.png,Mask touches image border,low
ISIC_0011559.JPG,ISIC_0011559_A06_T1_S1_55e074669fc3c104700e216b.png,Mask touches image border,low
ISIC_0011602.JPG,ISIC_0011602_A06_T1_S1_55e83d459fc3c128ff23afa8.png,Mask touches image border,low
ISIC_0011618.JPG,ISIC_0011618_A06_T1_S1_55e0658a9fc3c104700e2075.png,Mask touches image border,low
ISIC_0011643.JPG,ISIC_0011643_A06_T1_S1_55e4e5db9fc3c128ff23ac84.png,Mask touches image border,low
ISIC_0011706.JPG,ISIC_0011706_A05_T1_S1_55dbcd3a9fc3c10470dbb491.png,Mask touches image border,low
ISIC_0011744.JPG,ISIC_0011744_A05_T1_S1_55dba28c9fc3c10470dbae97.png,Mask touches image border,low
ISIC_0011748.JPG,ISIC_0011748_A05_T1_S1_55db9fe59fc3c10470dbae91.png,Mask touches image border,low
ISIC_0011749.JPG,ISIC_0011749_A05_T1_S1_55db9f4e9fc3c10470dbae8b.png,Mask touches image border,low
ISIC_0011794.JPG,ISIC_0011794_A05_T1_S1_55db70db9fc3c10470dbad6b.png,Mask touches image border,low
ISIC_0011816.JPG,ISIC_0011816_A05_T1_S1_55db6d199fc3c10470dbac8d.png,Mask touches image border,low
ISIC_0011842.JPG,ISIC_0011842_A05_T1_S1_55db65529fc3c10470dba9e7.png,Mask touches image border,low
ISIC_0011846.JPG,ISIC_0011846_A05_T1_S1_55db63fc9fc3c10470dba9cf.png,Mask touches image border,low
ISIC_0011870.JPG,ISIC_0011870_A06_T1_S1_55df420d9fc3c10470dc109c.png,Mask touches image border,low
ISIC_0011875.JPG,ISIC_0011875_A05_T1_S1_55db5bc39fc3c10470dba855.png,Mask touches image border,low
ISIC_0011876.JPG,ISIC_0011876_A05_T1_S1_55db5a999fc3c10470dba84f.png,Mask touches image border,low
ISIC_0011901.JPG,ISIC_0011901_A06_T1_S1_55df44229fc3c10470dc1138.png,Mask touches image border,low
ISIC_0011905.JPG,ISIC_0011905_A06_T1_S1_55df44a49fc3c10470dc1150.png,Mask touches image border,low
ISIC_0011906.JPG,ISIC_0011906_A06_T1_S1_55df44d29fc3c10470dc1156.png,Mask touches image border,low
ISIC_0012007.JPG,ISIC_0012007_A05_T1_S1_55db26019fc3c10470dba58b.png,Mask touches image border,low
ISIC_0012021.JPG,ISIC_0012021_A05_T1_S1_55db1cd99fc3c10470dba537.png,Mask touches image border,low
ISIC_0012080.JPG,ISIC_0012080_A05_T1_S1_55d780d49fc3c10470dba22c.png,Mask touches image border,low
ISIC_0012116.JPG,ISIC_0012116_A00_T2_S1_5841e24b9fc3c156c3ef28f2.png,Mask touches image border,low
ISIC_0012127.JPG,ISIC_0012127_A00_T2_S1_5841e2519fc3c156c3ef2913.png,Mask touches image border,low
ISIC_0012147.JPG,ISIC_0012147_A00_T2_S2_5841e25c9fc3c156c3ef294f.png,Mask touches image border,low
ISIC_0012216.JPG,ISIC_0012216_A00_T2_S1_5841e2839fc3c156c3ef2a1e.png,Mask touches image border,low
ISIC_0012231.JPG,ISIC_0012231_A00_T2_S2_5841e28d9fc3c156c3ef2a4b.png,Mask touches image border,low
ISIC_0012256.JPG,ISIC_0012256_A00_T2_S1_5841e29e9fc3c156c3ef2a96.png,Mask touches image border,low
ISIC_0012290.JPG,ISIC_0012290_A00_T2_S1_5841e2b59fc3c156c3ef2afc.png,Mask touches image border,low
ISIC_0012346.JPG,ISIC_0012346_A00_T2_S2_5b2bcd96116597326357fbd1.png,Mask touches image border,low
ISIC_0012356.JPG,ISIC_0012356_A03_T3_S1_58a491c2d8311352d32cae75.png,Mask touches image border,low
ISIC_0012356.JPG,ISIC_0012356_A00_T2_S2_5841e2dc9fc3c156c3ef2bc2.png,Mask touches image border,low
ISIC_0012510.JPG,ISIC_0012510_A03_T1_S1_58a49423d8311352d32caeab.png,Mask touches image border,low
ISIC_0012563.JPG,ISIC_0012563_A00_T2_S2_5841e3699fc3c156c3ef2e2f.png,Mask touches image border,low
ISIC_0012563.JPG,ISIC_0012563_A00_T2_S1_5b2bcda4116597326357fbef.png,Mask touches image border,low
ISIC_0012571.JPG,ISIC_0012571_A00_T2_S2_5841e36d9fc3c156c3ef2e47.png,Mask touches image border,low
ISIC_0012572.JPG,ISIC_0012572_A08_T3_S1_5b2d3e21116597169d551b34.png,Mask touches image border,low
ISIC_0012572.JPG,ISIC_0012572_A00_T2_S2_5b2bcda5116597326357fbf8.png,Mask touches image border,low
ISIC_0012572.JPG,ISIC_0012572_A00_T2_S2_5841e36d9fc3c156c3ef2e4a.png,Mask touches image border,low
ISIC_0012582.JPG,ISIC_0012582_A00_T2_S2_5841e3729fc3c156c3ef2e68.png,Mask touches image border,low
ISIC_0012583.JPG,ISIC_0012583_A00_T2_S2_5841e3729fc3c156c3ef2e6b.png,Mask touches image border,low
ISIC_0012586.JPG,ISIC_0012586_A00_T2_S2_5841e3749fc3c156c3ef2e74.png,Mask touches image border,low
ISIC_0012595.JPG,ISIC_0012595_A00_T2_S2_5841e3779fc3c156c3ef2e8f.png,Mask touches image border,low
ISIC_0012597.JPG,ISIC_0012597_A00_T2_S2_5841e3789fc3c156c3ef2e95.png,Mask touches image border,low
ISIC_0012601.JPG,ISIC_0012601_A00_T2_S2_5841e37a9fc3c156c3ef2ea1.png,Mask touches image border,low
ISIC_0012603.JPG,ISIC_0012603_A00_T2_S2_5841e37b9fc3c156c3ef2ea7.png,Mask touches image border,low
ISIC_0012608.JPG,ISIC_0012608_A00_T2_S2_5841e37d9fc3c156c3ef2eb6.png,Mask touches image border,low
ISIC_0012615.JPG,ISIC_0012615_A00_T2_S2_5841e3809fc3c156c3ef2ecb.png,Mask touches image border,low
ISIC_0012629.JPG,ISIC_0012629_A00_T2_S2_5841e3869fc3c156c3ef2ef5.png,Mask touches image border,low
ISIC_0012630.JPG,ISIC_0012630_A00_T2_S2_5841e3879fc3c156c3ef2ef8.png,Mask touches image border,low
ISIC_0012633.JPG,ISIC_0012633_A09_T1_S1_5b31068411659747a0a012e2.png,Mask touches image border,low
ISIC_0012633.JPG,ISIC_0012633_A00_T2_S1_5b2bcdae116597326357fc25.png,Mask touches image border,low
ISIC_0012633.JPG,ISIC_0012633_A03_T1_S1_5b3106b011659747a0a012e5.png,Mask touches image border,low
ISIC_0012633.JPG,ISIC_0012633_A00_T2_S2_5841e3889fc3c156c3ef2f01.png,Mask touches image border,low
ISIC_0012637.JPG,ISIC_0012637_A00_T2_S2_5841e38a9fc3c156c3ef2f0d.png,Mask touches image border,low
ISIC_0012639.JPG,ISIC_0012639_A00_T2_S2_5841e38b9fc3c156c3ef2f13.png,Empty mask,high
ISIC_0012646.JPG,ISIC_0012646_A00_T2_S2_5841e38e9fc3c156c3ef2f28.png,Mask touches image border,low
ISIC_0012650.JPG,ISIC_0012650_A03_T1_S1_5b30365a11659747a0a0118f.png,Mask touches image border,low
ISIC_0012650.JPG,ISIC_0012650_A08_T3_S1_5b2d3aea116597169d551a9b.png,Mask touches image border,low
ISIC_0012650.JPG,ISIC_0012650_A00_T2_S2_5b2bcdb0116597326357fc31.png,Mask touches image border,low
ISIC_0012651.JPG,ISIC_0012651_A00_T2_S1_5b2bcdb0116597326357fc34.png,Mask touches image border,low
ISIC_0012651.JPG,ISIC_0012651_A00_T2_S2_5841e3919fc3c156c3ef2f37.png,Mask touches image border,low
ISIC_0012768.JPG,ISIC_0012768_A00_T2_S1_5841e3cf9fc3c156c3ef3096.png,Mask touches image border,low
ISIC_0012806.JPG,ISIC_0012806_A00_T2_S1_5841e3e59fc3c156c3ef3108.png,Mask touches image border,low
ISIC_0012807.JPG,ISIC_0012807_A00_T2_S2_5841e3e69fc3c156c3ef310b.png,Mask touches image border,low
ISIC_0012837.JPG,ISIC_0012837_A03_T3_S1_58a4955fd8311352d32caed8.png,Mask touches image border,low
ISIC_0012925.JPG,ISIC_0012925_A00_T2_S2_5b2bcdb2116597326357fc3a.png,Mask touches image border,low
ISIC_0012925.JPG,ISIC_0012925_A00_T2_S1_5841e42e9fc3c156c3ef326d.png,Mask touches image border,low
ISIC_0012962.JPG,ISIC_0012962_A06_T1_S1_58473e839fc3c10f04859b6e.png,Mask touches image border,low
ISIC_0012966.JPG,ISIC_0012966_A00_T2_S1_5841e4479fc3c156c3ef32e8.png,Mask touches image border,low
ISIC_0012970.JPG,ISIC_0012970_A00_T2_S1_5841e44a9fc3c156c3ef32f4.png,Mask touches image border,low
ISIC_0012974.JPG,ISIC_0012974_A03_T3_S1_58a49604d8311352d32caef3.png,Mask touches image border,low
ISIC_0013010.JPG,ISIC_0013010_A00_T2_S1_5841e4629fc3c156c3ef336c.png,Mask touches image border,low
ISIC_0013031.JPG,ISIC_0013031_A00_T2_S1_5841e46f9fc3c156c3ef33ab.png,Mask touches image border,low
ISIC_0013078.JPG,ISIC_0013078_A00_T2_S2_5841e48d9fc3c156c3ef3438.png,Mask touches image border,low
ISIC_0013080.JPG,ISIC_0013080_A00_T2_S1_5841e48e9fc3c156c3ef343e.png,Mask touches image border,low
ISIC_0013169.JPG,ISIC_0013169_A03_T1_S1_58a496ead8311352d32caf17.png,Mask touches image border,low
ISIC_0013196.JPG,ISIC_0013196_A00_T2_S1_5841e4d19fc3c156c3ef359a.png,Mask touches image border,low
ISIC_0013211.JPG,ISIC_0013211_A00_T2_S2_5841e4da9fc3c156c3ef35c7.png,Empty mask,high
ISIC_0013296.JPG,ISIC_0013296_A00_T2_S2_5841e5149fc3c156c3ef36c6.png,Empty mask,high
ISIC_0013298.JPG,ISIC_0013298_A00_T2_S2_5841e5159fc3c156c3ef36cc.png,Mask touches image border,low
ISIC_0013473.JPG,ISIC_0013473_A03_T1_S1_58a4a04fd8311352d32caf6c.png,Mask touches image border,low
ISIC_0013473.JPG,ISIC_0013473_A00_T2_S2_5841e5979fc3c156c3ef38d9.png,Mask touches image border,low
ISIC_0013501.JPG,ISIC_0013501_A00_T2_S1_5841e5aa9fc3c156c3ef392d.png,Mask touches image border,low
ISIC_0013510.JPG,ISIC_0013510_A00_T2_S2_5841e5b09fc3c156c3ef3948.png,Mask touches image border,low
ISIC_0013516.JPG,ISIC_0013516_A00_T2_S1_5841e5b49fc3c156c3ef395a.png,Mask touches image border,low
ISIC_0013521.JPG,ISIC_0013521_A00_T2_S2_5841e5b79fc3c156c3ef3969.png,Mask touches image border,low
ISIC_0013522.JPG,ISIC_0013522_A00_T2_S2_5841e5b89fc3c156c3ef396c.png,Mask touches image border,low
ISIC_0013552.JPG,ISIC_0013552_A00_T2_S1_5841e5cc9fc3c156c3ef39c6.png,Mask touches image border,low
ISIC_0013565.JPG,ISIC_0013565_A00_T2_S2_5841e5d59fc3c156c3ef39ed.png,Mask touches image border,low
ISIC_0013573.JPG,ISIC_0013573_A00_T2_S1_5841e5da9fc3c156c3ef3a05.png,Mask touches image border,low
ISIC_0013594.JPG,ISIC_0013594_A00_T2_S1_5841e5ea9fc3c156c3ef3a44.png,Mask touches image border,low
ISIC_0013621.JPG,ISIC_0013621_A00_T2_S1_5841e5fb9fc3c156c3ef3a95.png,Mask touches image border,low
ISIC_0013769.JPG,ISIC_0013769_A00_T2_S2_5841e6639fc3c156c3ef3c51.png,Mask touches image border,low
ISIC_0013783.JPG,ISIC_0013783_A00_T2_S1_5841e66c9fc3c156c3ef3c7b.png,Mask touches image border,low
ISIC_0013828.JPG,ISIC_0013828_A00_T2_S1_5841e6899fc3c156c3ef3d02.png,Mask touches image border,low
ISIC_0013833.JPG,ISIC_0013833_A00_T2_S2_5841e68d9fc3c156c3ef3d11.png,Mask touches image border,low
ISIC_0013834.JPG,ISIC_0013834_A00_T2_S2_5841e68d9fc3c156c3ef3d14.png,Mask touches image border,low
ISIC_0013840.JPG,ISIC_0013840_A00_T2_S1_5841e6919fc3c156c3ef3d26.png,Mask touches image border,low
ISIC_0013903.JPG,ISIC_0013903_A00_T2_S2_5841e6be9fc3c156c3ef3de3.png,Mask touches image border,low
ISIC_0013953.JPG,ISIC_0013953_A00_T2_S2_5841e6df9fc3c156c3ef3e79.png,Mask touches image border,low
ISIC_0013971.JPG,ISIC_0013971_A00_T2_S1_5841e6ec9fc3c156c3ef3eaf.png,Mask touches image border,low
ISIC_0014008.JPG,ISIC_0014008_A00_T2_S2_5841e7059fc3c156c3ef3f1e.png,Mask touches image border,low
ISIC_0014045.JPG,ISIC_0014045_A00_T2_S1_5841e71d9fc3c156c3ef3f8d.png,Mask touches image border,low
ISIC_0014068.JPG,ISIC_0014068_A00_T2_S2_5b2bcdbe116597326357fc58.png,Mask touches image border,low
ISIC_0014076.JPG,ISIC_0014076_A00_T2_S1_5841e7399fc3c156c3ef3fea.png,Mask touches image border,low
ISIC_0014133.JPG,ISIC_0014133_A00_T2_S1_5841e7649fc3c156c3ef4095.png,Mask touches image border,low
ISIC_0014153.JPG,ISIC_0014153_A00_T2_S2_5841e7739fc3c156c3ef40d1.png,Mask touches image border,low
ISIC_0014189.JPG,ISIC_0014189_A00_T2_S1_5841e78f9fc3c156c3ef413d.png,Mask touches image border,low
ISIC_0014341.JPG,ISIC_0014341_A00_T2_S1_5841e8069fc3c156c3ef4305.png,Mask touches image border,low
ISIC_0014365.JPG,ISIC_0014365_A00_T2_S1_5841e8199fc3c156c3ef434d.png,Mask touches image border,low
ISIC_0014385.JPG,ISIC_0014385_A00_T2_S1_5841e8289fc3c156c3ef4389.png,Mask touches image border,low
ISIC_0014436.JPG,ISIC_0014436_A00_T2_S2_5841e84e9fc3c156c3ef4422.png,Mask touches image border,low
ISIC_0014546.JPG,ISIC_0014546_A00_T2_S2_5841e8a29fc3c156c3ef456c.png,Mask touches image border,low
ISIC_0014562.JPG,ISIC_0014562_A00_T2_S2_5841e8ad9fc3c156c3ef459c.png,Mask touches image border,low
ISIC_0014604.JPG,ISIC_0014604_A03_T3_S1_5a70ee1a1165970305a71d06.png,Mask touches image border,low
ISIC_0014605.JPG,ISIC_0014605_A00_T2_S1_5841e8c79fc3c156c3ef461d.png,Mask touches image border,low
ISIC_0014609.JPG,ISIC_0014609_A00_T2_S1_5841e8c99fc3c156c3ef4629.png,Mask touches image border,low
ISIC_0014663.JPG,ISIC_0014663_A03_T3_S1_58a4b2fdd8311352d32cb0b6.png,Mask touches image border,low
ISIC_0014663.JPG,ISIC_0014663_A00_T2_S2_5841e8ed9fc3c156c3ef46cb.png,Mask touches image border,low
ISIC_0014664.JPG,ISIC_0014664_A00_T2_S1_5841e8ee9fc3c156c3ef46ce.png,Mask touches image border,low
ISIC_0014682.JPG,ISIC_0014682_A00_T2_S1_5841e9039fc3c156c3ef4704.png,Mask touches image border,low
ISIC_0014688.JPG,ISIC_0014688_A00_T2_S1_5841e90a9fc3c156c3ef4716.png,Mask touches image border,low
ISIC_0014689.JPG,ISIC_0014689_A00_T2_S2_5841e90b9fc3c156c3ef4719.png,Mask touches image border,low
ISIC_0014691.JPG,ISIC_0014691_A00_T2_S2_5841e90d9fc3c156c3ef471f.png,Mask touches image border,low
ISIC_0014693.JPG,ISIC_0014693_A00_T2_S1_5841e90f9fc3c156c3ef4725.png,Mask touches image border,low
ISIC_0014701.JPG,ISIC_0014701_A00_T2_S2_5841e9189fc3c156c3ef473d.png,Mask touches image border,low
ISIC_0014703.JPG,ISIC_0014703_A00_T2_S2_5841e91a9fc3c156c3ef4743.png,Mask touches image border,low
ISIC_0014704.JPG,ISIC_0014704_A00_T2_S2_5841e91b9fc3c156c3ef4746.png,Mask touches image border,low
ISIC_0014714.JPG,ISIC_0014714_A00_T2_S1_5841e9279fc3c156c3ef4764.png,Mask touches image border,low
ISIC_0014722.JPG,ISIC_0014722_A00_T2_S1_5841e9309fc3c156c3ef477c.png,Mask touches image border,low
ISIC_0014724.JPG,ISIC_0014724_A00_T2_S1_5841e9329fc3c156c3ef4782.png,Mask touches image border,low
ISIC_0014729.JPG,ISIC_0014729_A00_T2_S2_5841e9389fc3c156c3ef4791.png,Mask touches image border,low
ISIC_0014734.JPG,ISIC_0014734_A00_T2_S2_5841e93e9fc3c156c3ef47a0.png,Mask touches image border,low
ISIC_0014735.JPG,ISIC_0014735_A00_T2_S1_5841e93f9fc3c156c3ef47a3.png,Mask touches image border,low
ISIC_0014736.JPG,ISIC_0014736_A00_T2_S2_5841e9409fc3c156c3ef47a6.png,Mask touches image border,low
ISIC_0014740.JPG,ISIC_0014740_A03_T3_S1_58a4b62ed8311352d32cb0e0.png,Mask touches image border,low
ISIC_0014740.JPG,ISIC_0014740_A00_T2_S2_5841e9459fc3c156c3ef47b2.png,Mask touches image border,low
ISIC_0014746.JPG,ISIC_0014746_A03_T3_S1_58a4b7f4d8311352d32cb0e6.png,Mask touches image border,low
ISIC_0014746.JPG,ISIC_0014746_A00_T2_S2_5841e94b9fc3c156c3ef47c4.png,Mask touches image border,low
ISIC_0014748.JPG,ISIC_0014748_A00_T2_S1_5841e94e9fc3c156c3ef47ca.png,Mask touches image border,low
ISIC_0014753.JPG,ISIC_0014753_A00_T2_S2_5841e9549fc3c156c3ef47d9.png,Mask touches image border,low
ISIC_0014753.JPG,ISIC_0014753_A03_T3_S1_58a4b82ed8311352d32cb0ec.png,Mask touches image border,low
ISIC_0014759.JPG,ISIC_0014759_A00_T2_S2_5b2bcdce116597326357fc6d.png,Mask touches image border,low
ISIC_0014759.JPG,ISIC_0014759_A00_T2_S2_5841e95a9fc3c156c3ef47eb.png,Mask touches image border,low
ISIC_0014759.JPG,ISIC_0014759_A08_T3_S1_5b2d2fba116597169d5519dd.png,Mask touches image border,low
ISIC_0014760.JPG,ISIC_0014760_A00_T2_S1_5841e95b9fc3c156c3ef47ee.png,Mask touches image border,low
ISIC_0014762.JPG,ISIC_0014762_A00_T2_S1_5841e95e9fc3c156c3ef47f4.png,Mask touches image border,low
ISIC_0014784.JPG,ISIC_0014784_A03_T3_S1_58a4bac5d8311352d32cb104.png,Mask touches image border,low
ISIC_0014784.JPG,ISIC_0014784_A00_T2_S2_5841e9779fc3c156c3ef4836.png,Mask touches image border,low
ISIC_0014787.JPG,ISIC_0014787_A03_T3_S1_58a4baeed8311352d32cb10a.png,Mask touches image border,low
ISIC_0014790.JPG,ISIC_0014790_A00_T2_S2_5841e97e9fc3c156c3ef4848.png,Mask touches image border,low
ISIC_0014791.JPG,ISIC_0014791_A00_T2_S1_5841e97f9fc3c156c3ef484b.png,Mask touches image border,low
ISIC_0014803.JPG,ISIC_0014803_A00_T2_S1_5841e98d9fc3c156c3ef486f.png,Mask touches image border,low
ISIC_0014807.JPG,ISIC_0014807_A03_T3_S1_58a4bb8cd8311352d32cb11c.png,Mask touches image border,low
ISIC_0014807.JPG,ISIC_0014807_A00_T2_S2_5841e9919fc3c156c3ef487b.png,Mask touches image border,low
ISIC_0014819.JPG,ISIC_0014819_A00_T2_S1_5841e99f9fc3c156c3ef489f.png,Mask touches image border,low
ISIC_0014828.JPG,ISIC_0014828_A00_T2_S2_5841e9a99fc3c156c3ef48ba.png,Mask touches image border,low
ISIC_0014828.JPG,ISIC_0014828_A00_T2_S1_5b2bcdd4116597326357fc73.png,Mask touches image border,low
ISIC_0014833.JPG,ISIC_0014833_A00_T2_S2_5841e9af9fc3c156c3ef48c9.png,Mask touches image border,low
ISIC_0014857.JPG,ISIC_0014857_A00_T2_S1_5841e9ca9fc3c156c3ef4911.png,Mask touches image border,low
ISIC_0014862.JPG,ISIC_0014862_A03_T3_S1_58a4be4cd8311352d32cb13d.png,Mask touches image border,low
ISIC_0014868.JPG,ISIC_0014868_A00_T2_S2_5841e9d79fc3c156c3ef4932.png,Mask touches image border,low
ISIC_0014868.JPG,ISIC_0014868_A03_T3_S1_58a4be8ed8311352d32cb146.png,Mask touches image border,low
ISIC_0014872.JPG,ISIC_0014872_A00_T2_S1_5841e9db9fc3c156c3ef493e.png,Mask touches image border,low
ISIC_0014874.JPG,ISIC_0014874_A00_T2_S2_5841e9dd9fc3c156c3ef4944.png,Mask touches image border,low
ISIC_0014880.JPG,ISIC_0014880_A00_T2_S2_5841e9e49fc3c156c3ef4956.png,Mask touches image border,low
ISIC_0014882.JPG,ISIC_0014882_A00_T2_S2_5841e9e79fc3c156c3ef495c.png,Mask touches image border,low
ISIC_0014883.JPG,ISIC_0014883_A03_T3_S1_58a4bf63d8311352d32cb152.png,Mask touches image border,low
ISIC_0014883.JPG,ISIC_0014883_A00_T2_S2_5841e9e89fc3c156c3ef495f.png,Mask touches image border,low
ISIC_0014893.JPG,ISIC_0014893_A00_T2_S2_5841e9f39fc3c156c3ef497d.png,Mask touches image border,low
ISIC_0014910.JPG,ISIC_0014910_A03_T3_S1_58a4bfbed8311352d32cb15b.png,Mask touches image border,low
ISIC_0014911.JPG,ISIC_0014911_A00_T2_S1_5841ea089fc3c156c3ef49b3.png,Mask touches image border,low
ISIC_0014912.JPG,ISIC_0014912_A03_T3_S1_58a4c01dd8311352d32cb15e.png,Mask touches image border,low
ISIC_0014918.JPG,ISIC_0014918_A00_T2_S2_5841ea109fc3c156c3ef49c8.png,Mask touches image border,low
ISIC_0014922.JPG,ISIC_0014922_A00_T2_S1_5841ea149fc3c156c3ef49d4.png,Mask touches image border,low
ISIC_0014932.JPG,ISIC_0014932_A03_T3_S1_58a4c0c4d8311352d32cb16a.png,Mask touches image border,low
ISIC_0014934.JPG,ISIC_0014934_A00_T2_S2_5841ea229fc3c156c3ef49f8.png,Mask touches image border,low
ISIC_0014935.JPG,ISIC_0014935_A00_T2_S2_5841ea239fc3c156c3ef49fb.png,Mask touches image border,low
ISIC_0014937.JPG,ISIC_0014937_A00_T2_S1_5841ea259fc3c156c3ef4a01.png,Mask touches image border,low
ISIC_0014948.JPG,ISIC_0014948_A00_T2_S2_5841ea319fc3c156c3ef4a22.png,Mask touches image border,low
ISIC_0014948.JPG,ISIC_0014948_A03_T3_S1_58a4cbd5d831137de4d030a6.png,Mask touches image border,low
ISIC_0014951.JPG,ISIC_0014951_A00_T2_S1_5841ea359fc3c156c3ef4a2b.png,Mask touches image border,low
ISIC_0014957.JPG,ISIC_0014957_A03_T3_S1_58a4cc9bd831137de4d030b5.png,Mask touches image border,low
ISIC_0014957.JPG,ISIC_0014957_A00_T2_S2_5841ea3c9fc3c156c3ef4a3d.png,Mask touches image border,low
ISIC_0014961.JPG,ISIC_0014961_A03_T3_S1_58a4ccd2d831137de4d030be.png,Mask touches image border,low
ISIC_0014961.JPG,ISIC_0014961_A00_T2_S2_5841ea409fc3c156c3ef4a49.png,Mask touches image border,low
