ISIC_id,img_filename,seg_filename,annotator,tool,skill_level,mskObjectID,mask_md5
ISIC_0010215,ISIC_0010215.JPG,ISIC_0010215_A06_T1_S1_568bb7bb9fc3c126c063ff61.png,A06,T1,S1,568bb7bb9fc3c126c063ff61,88a9cdf1b26245b0d1815ad4a3350a63
ISIC_0010216,ISIC_0010216.JPG,ISIC_0010216_A03_T1_S1_57be14c49fc3c1434763a357.png,A03,T1,S1,57be14c49fc3c1434763a357,daf8a5499c257c95ca143bbf5e3c657f
ISIC_0010216,ISIC_0010216.JPG,ISIC_0010216_A04_T1_S1_55a926bf9fc3c156bd715b55.png,A04,T1,S1,55a926bf9fc3c156bd715b55,0619cd3a0b977c85c29f50ad86eaf6cd
ISIC_0010216,ISIC_0010216.JPG,ISIC_0010216_A02_T1_S1_57c054dd9fc3c158f2bd0e62.png,A02,T1,S1,57c054dd9fc3c158f2bd0e62,70c57e94833747e235476afb26503c38
ISIC_0010217,ISIC_0010217.JPG,ISIC_0010217_A04_T1_S1_55a9269e9fc3c156bd715b4f.png,A04,T1,S1,55a9269e9fc3c156bd715b4f,408498284584f185e4af74306c3f74be
ISIC_0010218,ISIC_0010218.JPG,ISIC_0010218_A04_T1_S1_55a926839fc3c156bd715b49.png,A04,T1,S1,55a926839fc3c156bd715b49,053e51dcefca757adb2aeb346be16e58
ISIC_0010219,ISIC_0010219.JPG,ISIC_0010219_A04_T3_S2_55a9266d9fc3c156bd715b43.png,A04,T3,S2,55a9266d9fc3c156bd715b43,ce5d27b85cfd6b4278e0dc072246638d
ISIC_0010219,ISIC_0010219.JPG,ISIC_0010219_A06_T1_S1_568b3bdb9fc3c126c063ff04.png,A06,T1,S1,568b3bdb9fc3c126c063ff04,e8b9349c7ca993459af5760343af6887
ISIC_0010219,ISIC_0010219.JPG,ISIC_0010219_A06_T1_S1_55db0e719fc3c10470dba446.png,A06,T1,S1,55db0e719fc3c10470dba446,bea3000d7c4bf0a74f7655a727c256df
ISIC_0010220,ISIC_0010220.JPG,ISIC_0010220_A06_T3_S1_55db0e8c9fc3c10470dba44c.png,A06,T3,S1,55db0e8c9fc3c10470dba44c,26b2286be9a55f809ba558d757223a23
ISIC_0010220,ISIC_0010220.JPG,ISIC_0010220_A04_T3_S2_55a926619fc3c156bd715b3d.png,A04,T3,S2,55a926619fc3c156bd715b3d,430cc9035e3525ccf6b8b311bf5ed475
ISIC_0010221,ISIC_0010221.JPG,ISIC_0010221_A04_T1_S2_55a926529fc3c156bd715b37.png,A04,T1,S2,55a926529fc3c156bd715b37,505dc82cb83b9fa81a73a32cd4452325
ISIC_0010221,ISIC_0010221.JPG,ISIC_0010221_A06_T1_S1_55db0eb39fc3c10470dba452.png,A06,T1,S1,55db0eb39fc3c10470dba452,1807a6d499d6873039f83eb865218938
ISIC_0010222,ISIC_0010222.JPG,ISIC_0010222_A04_T1_S1_55a9263f9fc3c156bd715b31.png,A04,T1,S1,55a9263f9fc3c156bd715b31,8847562fc550ab69e2fbbe59dc0aba6b
ISIC_0010223,ISIC_0010223.JPG,ISIC_0010223_A06_T1_S1_568b31d39fc3c126c063feb6.png,A06,T1,S1,568b31d39fc3c126c063feb6,f2e3d01e733b226224cde9a6b3884b07
ISIC_0010223,ISIC_0010223.JPG,ISIC_0010223_A04_T3_S1_55a926229fc3c156bd715b2b.png,A04,T3,S1,55a926229fc3c156bd715b2b,c120e9a0c60b79e66afd8c255e843159
ISIC_0010224,ISIC_0010224.JPG,ISIC_0010224_A04_T1_S1_55a926079fc3c156bd715b25.png,A04,T1,S1,55a926079fc3c156bd715b25,7ba2d1842273d2a9e5b931c13b7364cb
ISIC_0010225,ISIC_0010225.JPG,ISIC_0010225_A04_T3_S1_55a925e89fc3c156bd715b1f.png,A04,T3,S1,55a925e89fc3c156bd715b1f,4bddaaa3e39c5039e78737309792cbf7
ISIC_0010226,ISIC_0010226.JPG,ISIC_0010226_A04_T1_S1_55a925d69fc3c156bd715b19.png,A04,T1,S1,55a925d69fc3c156bd715b19,f599d591c60c826a4648657c560b6935
ISIC_0010227,ISIC_0010227.JPG,ISIC_0010227_A04_T3_S1_55a925b49fc3c156bd715b13.png,A04,T3,S1,55a925b49fc3c156bd715b13,11308f3eda7019e92fad06f730671ffc
ISIC_0010227,ISIC_0010227.JPG,ISIC_0010227_A06_T3_S1_568bb6289fc3c126c063ff55.png,A06,T3,S1,568bb6289fc3c126c063ff55,22670c5a0e7703ea763bf5ce273c6bef
ISIC_0010228,ISIC_0010228.JPG,ISIC_0010228_A04_T1_S1_55a925a49fc3c156bd715b0d.png,A04,T1,S1,55a925a49fc3c156bd715b0d,9c8b9b2348b5972e46734e56a11b14ab
ISIC_0010229,ISIC_0010229.JPG,ISIC_0010229_A04_T3_S1_55a925869fc3c156bd715b07.png,A04,T3,S1,55a925869fc3c156bd715b07,05372e454f1339f4e7f26c4d69b2eef3
ISIC_0010230,ISIC_0010230.JPG,ISIC_0010230_A04_T3_S1_55a925469fc3c156bd715b01.png,A04,T3,S1,55a925469fc3c156bd715b01,84063de9784b182862d0325882085e3a
ISIC_0010231,ISIC_0010231.JPG,ISIC_0010231_A02_T1_S1_57c055369fc3c158f2bd0e63.png,A02,T1,S1,57c055369fc3c158f2bd0e63,021bcb732bde8c44f0fdae66e62c17e8
ISIC_0010231,ISIC_0010231.JPG,ISIC_0010231_A03_T1_S1_57be14e89fc3c1434763a358.png,A03,T1,S1,57be14e89fc3c1434763a358,653c2246f11de2037fdff7f87d9d81f3
ISIC_0010231,ISIC_0010231.JPG,ISIC_0010231_A04_T1_S1_55a925379fc3c156bd715afb.png,A04,T1,S1,55a925379fc3c156bd715afb,fb7f83939fe85dccb1debf8eec330fb2
ISIC_0010232,ISIC_0010232.JPG,ISIC_0010232_A04_T1_S1_55a9251c9fc3c156bd715af5.png,A04,T1,S1,55a9251c9fc3c156bd715af5,dc19726d50ddc4e3be6a042fa2dd0906
ISIC_0010233,ISIC_0010233.JPG,ISIC_0010233_A06_T1_S1_568bbb359fc3c126c063ff7f.png,A06,T1,S1,568bbb359fc3c126c063ff7f,bf360bfc3672f2f4a25861232c889697
ISIC_0010233,ISIC_0010233.JPG,ISIC_0010233_A04_T3_S1_55a924ff9fc3c156bd715aef.png,A04,T3,S1,55a924ff9fc3c156bd715aef,dbede9e2e75144d933b0b2c337e824be
ISIC_0010234,ISIC_0010234.JPG,ISIC_0010234_A04_T3_S2_55a924f09fc3c156bd715ae9.png,A04,T3,S2,55a924f09fc3c156bd715ae9,528736931e5cb68898e8743fd41e4a48
ISIC_0010234,ISIC_0010234.JPG,ISIC_0010234_A06_T1_S1_55db0f2a9fc3c10470dba4a0.png,A06,T1,S1,55db0f2a9fc3c10470dba4a0,312114ad1a87c40eefbe22d926b8aae7
ISIC_0010235,ISIC_0010235.JPG,ISIC_0010235_A06_T1_S1_568bb9009fc3c126c063ff6d.png,A06,T1,S1,568bb9009fc3c126c063ff6d,b14f38aa5e57fe17035be67aef8fccc1
ISIC_0010235,ISIC_0010235.JPG,ISIC_0010235_A04_T1_S1_55a924e19fc3c156bd715ae3.png,A04,T1,S1,55a924e19fc3c156bd715ae3,8edf2c332c98337d449230bfaf8f277b
ISIC_0010236,ISIC_0010236.JPG,ISIC_0010236_A04_T3_S1_55a924c09fc3c156bd715add.png,A04,T3,S1,55a924c09fc3c156bd715add,512f3b51077eac90e64bac51c17fe685
ISIC_0010237,ISIC_0010237.JPG,ISIC_0010237_A06_T1_S1_55db0f669fc3c10470dba4b2.png,A06,T1,S1,55db0f669fc3c10470dba4b2,1b84d35f5f62116c5bc7de1773f132a5
ISIC_0010237,ISIC_0010237.JPG,ISIC_0010237_A04_T3_S2_55a924ac9fc3c156bd715ad7.png,A04,T3,S2,55a924ac9fc3c156bd715ad7,d2ad43ad10ebc769458f9ad225a799d3
ISIC_0010238,ISIC_0010238.JPG,ISIC_0010238_A04_T1_S1_55a9249b9fc3c156bd715ad1.png,A04,T1,S1,55a9249b9fc3c156bd715ad1,557d43ad063169d83fd602428ba3c317
ISIC_0010239,ISIC_0010239.JPG,ISIC_0010239_A04_T3_S2_55a924769fc3c156bd715acb.png,A04,T3,S2,55a924769fc3c156bd715acb,4badfec396f572580c9c291994ff9d16
ISIC_0010239,ISIC_0010239.JPG,ISIC_0010239_A06_T1_S1_55dba4509fc3c10470dbaec1.png,A06,T1,S1,55dba4509fc3c10470dbaec1,ef4a3212bb46c33250768b982ad96b5d
ISIC_0010240,ISIC_0010240.JPG,ISIC_0010240_A04_T3_S1_55a924629fc3c156bd715ac5.png,A04,T3,S1,55a924629fc3c156bd715ac5,159f23431a5a4132cfc11abdfb373774
ISIC_0010241,ISIC_0010241.JPG,ISIC_0010241_A04_T3_S1_55a924549fc3c156bd715abf.png,A04,T3,S1,55a924549fc3c156bd715abf,284f110d37c34c063f556651749359e4
ISIC_0010242,ISIC_0010242.JPG,ISIC_0010242_A04_T1_S1_55a924479fc3c156bd715ab9.png,A04,T1,S1,55a924479fc3c156bd715ab9,61018a190a8cb026fbb577a00feca95c
ISIC_0010244,ISIC_0010244.JPG,ISIC_0010244_A04_T3_S2_55a923fa9fc3c156bd715aad.png,A04,T3,S2,55a923fa9fc3c156bd715aad,2ffda75def5ce9d4853121858b9825c0
ISIC_0010244,ISIC_0010244.JPG,ISIC_0010244_A06_T1_S1_55dba49c9fc3c10470dbaedf.png,A06,T1,S1,55dba49c9fc3c10470dbaedf,3d4dde341db4976234c8463a5dff3163
ISIC_0010245,ISIC_0010245.JPG,ISIC_0010245_A04_T1_S1_55a923e99fc3c156bd715aa7.png,A04,T1,S1,55a923e99fc3c156bd715aa7,d74e6725dfc111202fccaa8c0e948a5f
ISIC_0010246,ISIC_0010246.JPG,ISIC_0010246_A04_T3_S1_55a923b69fc3c156bd715aa1.png,A04,T3,S1,55a923b69fc3c156bd715aa1,2bf5cef3aebd79b1701f4874b0d28a79
ISIC_0010247,ISIC_0010247.JPG,ISIC_0010247_A04_T3_S1_55a9238e9fc3c156bd715a9b.png,A04,T3,S1,55a9238e9fc3c156bd715a9b,532f1e9afb51b5b63101227570e7c43f
ISIC_0010248,ISIC_0010248.JPG,ISIC_0010248_A04_T1_S1_55a9237c9fc3c156bd715a95.png,A04,T1,S1,55a9237c9fc3c156bd715a95,093587f9717d2ef72e7c555d8ab4bf0d
ISIC_0010249,ISIC_0010249.JPG,ISIC_0010249_A04_T1_S1_55a923599fc3c156bd715a8f.png,A04,T1,S1,55a923599fc3c156bd715a8f,71832b48b20362258676ee14ee776969
ISIC_0010251,ISIC_0010251.JPG,ISIC_0010251_A04_T3_S1_55a923039fc3c156bd715a83.png,A04,T3,S1,55a923039fc3c156bd715a83,5e76cad31ad00ddf63667150fa664c60
ISIC_0010252,ISIC_0010252.JPG,ISIC_0010252_A04_T1_S1_55a922f29fc3c156bd715a7d.png,A04,T1,S1,55a922f29fc3c156bd715a7d,fbeb8d7da60134948b04fbcb352a264d
ISIC_0010253,ISIC_0010253.JPG,ISIC_0010253_A04_T1_S1_55a922c59fc3c156bd715a77.png,A04,T1,S1,55a922c59fc3c156bd715a77,e79de8ca03d9edb0b7e75b69f24548bf
ISIC_0010254,ISIC_0010254.JPG,ISIC_0010254_A04_T1_S1_55a922a49fc3c156bd715a71.png,A04,T1,S1,55a922a49fc3c156bd715a71,23e28da51beb5ad06aa04deb5b92ee13
ISIC_0010255,ISIC_0010255.JPG,ISIC_0010255_A04_T3_S1_55a922949fc3c156bd715a6b.png,A04,T3,S1,55a922949fc3c156bd715a6b,20c9d6e6c0de42c40a4c92cf2935a166
ISIC_0010256,ISIC_0010256.JPG,ISIC_0010256_A04_T3_S1_55a922849fc3c156bd715a65.png,A04,T3,S1,55a922849fc3c156bd715a65,34338da4456cb01f8bf9b53724cbeff3
ISIC_0010257,ISIC_0010257.JPG,ISIC_0010257_A04_T1_S1_55a922299fc3c156bd715a5f.png,A04,T1,S1,55a922299fc3c156bd715a5f,1757e96f440d9d52fd65c93d7048a0e9
ISIC_0010258,ISIC_0010258.JPG,ISIC_0010258_A04_T1_S1_55a922129fc3c156bd715a59.png,A04,T1,S1,55a922129fc3c156bd715a59,490765c0e6134c92620114c72e4fabdf
ISIC_0010259,ISIC_0010259.JPG,ISIC_0010259_A04_T1_S1_55a921b49fc3c156bd715a53.png,A04,T1,S1,55a921b49fc3c156bd715a53,29625226737283c94952b1bade93235a
ISIC_0010260,ISIC_0010260.JPG,ISIC_0010260_A04_T3_S2_55a9219c9fc3c156bd715a4d.png,A04,T3,S2,55a9219c9fc3c156bd715a4d,7386b7ec67270fe97b378f8856ba867e
ISIC_0010260,ISIC_0010260.JPG,ISIC_0010260_A06_T1_S1_55dba5539fc3c10470dbaf3f.png,A06,T1,S1,55dba5539fc3c10470dbaf3f,8de770c0a39212e5c0e0f371ca664c7f
ISIC_0010261,ISIC_0010261.JPG,ISIC_0010261_A04_T3_S1_55a921909fc3c156bd715a47.png,A04,T3,S1,55a921909fc3c156bd715a47,4922f2fbc9b0d887e19436056c9df9eb
ISIC_0010262,ISIC_0010262.JPG,ISIC_0010262_A04_T3_S1_55a9216f9fc3c156bd715a41.png,A04,T3,S1,55a9216f9fc3c156bd715a41,14a9cfcdd3ca133c10d0ec2907eb52a7
ISIC_0010263,ISIC_0010263.JPG,ISIC_0010263_A04_T3_S1_55a9215d9fc3c156bd715a3b.png,A04,T3,S1,55a9215d9fc3c156bd715a3b,7137fd10a200c3d4838f0d65fbf0b6e5
ISIC_0010264,ISIC_0010264.JPG,ISIC_0010264_A06_T1_S1_568b395b9fc3c126c063feec.png,A06,T1,S1,568b395b9fc3c126c063feec,da71d4904f64081e53ff82e4d9c64695
ISIC_0010264,ISIC_0010264.JPG,ISIC_0010264_A04_T3_S1_55a9214d9fc3c156bd715a35.png,A04,T3,S1,55a9214d9fc3c156bd715a35,780347a102c13db20e74de2e04cb289d
ISIC_0010265,ISIC_0010265.JPG,ISIC_0010265_A04_T3_S1_55a9213b9fc3c156bd715a2f.png,A04,T3,S1,55a9213b9fc3c156bd715a2f,2abd83ad1ac3d56fee80bb0ff4d1b746
ISIC_0010267,ISIC_0010267.JPG,ISIC_0010267_A04_T1_S1_55a921189fc3c156bd715a23.png,A04,T1,S1,55a921189fc3c156bd715a23,f670b49cf070f35bf3fd59bc78dd6e5c
ISIC_0010268,ISIC_0010268.JPG,ISIC_0010268_A04_T3_S2_5595ad909fc3c13155bcb0e8.png,A04,T3,S2,5595ad909fc3c13155bcb0e8,7ac99b7e3a3fa614fed53645dca37161
ISIC_0010268,ISIC_0010268.JPG,ISIC_0010268_A06_T1_S1_55ddf13f9fc3c10470dbf746.png,A06,T1,S1,55ddf13f9fc3c10470dbf746,fb5812eb26198ff3d8e628e7ef49d9df
ISIC_0010269,ISIC_0010269.JPG,ISIC_0010269_A04_T1_S1_5595ad7d9fc3c13155bcb0e2.png,A04,T1,S1,5595ad7d9fc3c13155bcb0e2,9f657a27c862060355d36a2aa0fe15b3
ISIC_0010270,ISIC_0010270.JPG,ISIC_0010270_A04_T3_S1_5595ad679fc3c13155bcb0dc.png,A04,T3,S1,5595ad679fc3c13155bcb0dc,e6a6513d498d8aac5f44fa5a1d301019
ISIC_0010271,ISIC_0010271.JPG,ISIC_0010271_A04_T1_S2_5595ad589fc3c13155bcb0d6.png,A04,T1,S2,5595ad589fc3c13155bcb0d6,07fbd5df4800174959ff9932978cf89b
ISIC_0010271,ISIC_0010271.JPG,ISIC_0010271_A06_T1_S1_55ddf1c19fc3c10470dbf79a.png,A06,T1,S1,55ddf1c19fc3c10470dbf79a,adb8b92dc4d1b59edae6a2fca43788c6
ISIC_0010272,ISIC_0010272.JPG,ISIC_0010272_A04_T1_S1_5595ad0c9fc3c13155bcb0d0.png,A04,T1,S1,5595ad0c9fc3c13155bcb0d0,f0cc17a0b6cb9f9aba6818a04abc38a7
ISIC_0010273,ISIC_0010273.JPG,ISIC_0010273_A04_T1_S1_5595acef9fc3c13155bcb0ca.png,A04,T1,S1,5595acef9fc3c13155bcb0ca,a6a8b55e430b16321081e42dbc26d47c
ISIC_0010274,ISIC_0010274.JPG,ISIC_0010274_A04_T3_S1_5595acbf9fc3c13155bcb0c4.png,A04,T3,S1,5595acbf9fc3c13155bcb0c4,d7f5cdb4a8b5cd8f3a5adbd96f61b149
ISIC_0010275,ISIC_0010275.JPG,ISIC_0010275_A04_T1_S1_5595acac9fc3c13155bcb0be.png,A04,T1,S1,5595acac9fc3c13155bcb0be,4460b7aed122f88dce464d20c6b7490b
ISIC_0010276,ISIC_0010276.JPG,ISIC_0010276_A04_T1_S1_5595ac8c9fc3c13155bcb0b8.png,A04,T1,S1,5595ac8c9fc3c13155bcb0b8,6b26559ebd726e95b09ce36fffaf6870
ISIC_0010277,ISIC_0010277.JPG,ISIC_0010277_A04_T1_S1_55958ee79fc3c13155bcb0b2.png,A04,T1,S1,55958ee79fc3c13155bcb0b2,85b874c953d906b67839cc000f1ae3cc
ISIC_0010278,ISIC_0010278.JPG,ISIC_0010278_A04_T1_S1_55958eb79fc3c13155bcb0ac.png,A04,T1,S1,55958eb79fc3c13155bcb0ac,3fa71e0e2927ef9addec5041f99979a9
ISIC_0010279,ISIC_0010279.JPG,ISIC_0010279_A04_T1_S1_55958e8e9fc3c13155bcb0a6.png,A04,T1,S1,55958e8e9fc3c13155bcb0a6,0dc700329edd9e6d9a5a809be0993763
ISIC_0010280,ISIC_0010280.JPG,ISIC_0010280_A04_T1_S1_55958e629fc3c13155bcb0a0.png,A04,T1,S1,55958e629fc3c13155bcb0a0,1957cb6b67e013714ffd4b2cb4070764
ISIC_0010281,ISIC_0010281.JPG,ISIC_0010281_A04_T1_S1_55958e499fc3c13155bcb09a.png,A04,T1,S1,55958e499fc3c13155bcb09a,a2c782961391a65a128e0a0459309546
ISIC_0010282,ISIC_0010282.JPG,ISIC_0010282_A04_T1_S1_55958e009fc3c13155bcb094.png,A04,T1,S1,55958e009fc3c13155bcb094,97d00e5fdb3adb34fd4447c424522fd2
ISIC_0010283,ISIC_0010283.JPG,ISIC_0010283_A04_T1_S1_55958ddc9fc3c13155bcb08e.png,A04,T1,S1,55958ddc9fc3c13155bcb08e,ec53cef6faadff4c75e4c71388b53bfd
ISIC_0010284,ISIC_0010284.JPG,ISIC_0010284_A04_T1_S1_55958db59fc3c13155bcb088.png,A04,T1,S1,55958db59fc3c13155bcb088,b221afec33b5ffec4c185dff4446cc04
ISIC_0010285,ISIC_0010285.JPG,ISIC_0010285_A04_T1_S1_55958d9a9fc3c13155bcb082.png,A04,T1,S1,55958d9a9fc3c13155bcb082,365a04c90d3ed00773530da31eee1ec8
ISIC_0010286,ISIC_0010286.JPG,ISIC_0010286_A04_T1_S1_55958d779fc3c13155bcb07c.png,A04,T1,S1,55958d779fc3c13155bcb07c,73304086b2a786be4fec32aef31e0d1c
ISIC_0010287,ISIC_0010287.JPG,ISIC_0010287_A04_T3_S1_55958d639fc3c13155bcb076.png,A04,T3,S1,55958d639fc3c13155bcb076,ce0050675cd8818ad905d46ed793d9a8
ISIC_0010288,ISIC_0010288.JPG,ISIC_0010288_A06_T1_S1_55ddf3249fc3c10470dbf836.png,A06,T1,S1,55ddf3249fc3c10470dbf836,1c328cc30591a1b4b0f123c036aa718f
ISIC_0010288,ISIC_0010288.JPG,ISIC_0010288_A04_T1_S2_55958d529fc3c13155bcb070.png,A04,T1,S2,55958d529fc3c13155bcb070,15ac0197909178b8c5a91c81d4e1b4f3
ISIC_0010289,ISIC_0010289.JPG,ISIC_0010289_A04_T1_S1_55958d2f9fc3c13155bcb06a.png,A04,T1,S1,55958d2f9fc3c13155bcb06a,d73a392f9ef17d4da1002ce1346a349a
ISIC_0010290,ISIC_0010290.JPG,ISIC_0010290_A04_T1_S1_55958d069fc3c13155bcb064.png,A04,T1,S1,55958d069fc3c13155bcb064,70d885838715570d15499c8d7ae96049
ISIC_0010291,ISIC_0010291.JPG,ISIC_0010291_A04_T1_S1_55958ce09fc3c13155bcb05e.png,A04,T1,S1,55958ce09fc3c13155bcb05e,e15d41e90f74a38f9f0211aa4c22eb79
ISIC_0010293,ISIC_0010293.JPG,ISIC_0010293_A04_T1_S1_55958c899fc3c13155bcb052.png,A04,T1,S1,55958c899fc3c13155bcb052,ec7c61456ad037eaa2ce016957382b38
ISIC_0010294,ISIC_0010294.JPG,ISIC_0010294_A04_T1_S1_55958b6f9fc3c13155bcb04c.png,A04,T1,S1,55958b6f9fc3c13155bcb04c,dd8a7c3601f3a64bf22069c2618c56d1
ISIC_0010295,ISIC_0010295.JPG,ISIC_0010295_A04_T3_S1_55958b489fc3c13155bcb046.png,A04,T3,S1,55958b489fc3c13155bcb046,8573e9c80ec9ee42334f905c1be29a13
ISIC_0010296,ISIC_0010296.JPG,ISIC_0010296_A04_T1_S1_55958b389fc3c13155bcb040.png,A04,T1,S1,55958b389fc3c13155bcb040,9a39e78ebb6cf1983f954fc2fba9cb03
ISIC_0010297,ISIC_0010297.JPG,ISIC_0010297_A04_T1_S1_55958b199fc3c13155bcb03a.png,A04,T1,S1,55958b199fc3c13155bcb03a,967977356079a33df0b02923e8caf2af
ISIC_0010298,ISIC_0010298.JPG,ISIC_0010298_A04_T1_S1_55958ae59fc3c13155bcb034.png,A04,T1,S1,55958ae59fc3c13155bcb034,e3cd0b9e8b38f12b27d83337f65b7ff6
ISIC_0010299,ISIC_0010299.JPG,ISIC_0010299_A04_T1_S1_55958a959fc3c13155bcb02e.png,A04,T1,S1,55958a959fc3c13155bcb02e,dbecdad35be1255f91ed1afb6fd01d99
ISIC_0010300,ISIC_0010300.JPG,ISIC_0010300_A04_T1_S1_55958a769fc3c13155bcb028.png,A04,T1,S1,55958a769fc3c13155bcb028,9d5eb8f71918a55cfea365a3fed70135
ISIC_0010302,ISIC_0010302.JPG,ISIC_0010302_A04_T1_S1_55958a349fc3c13155bcb01c.png,A04,T1,S1,55958a349fc3c13155bcb01c,039eee8b450124bc0e493493b6c2b29d
ISIC_0010303,ISIC_0010303.JPG,ISIC_0010303_A04_T1_S1_55958a1b9fc3c13155bcb016.png,A04,T1,S1,55958a1b9fc3c13155bcb016,d77c81913501527fd627f1e79cf81d46
ISIC_0010304,ISIC_0010304.JPG,ISIC_0010304_A04_T1_S1_559589399fc3c13155bcb010.png,A04,T1,S1,559589399fc3c13155bcb010,ffc3f52b7083129b9846927afa712381
ISIC_0010305,ISIC_0010305.JPG,ISIC_0010305_A04_T1_S1_5595891d9fc3c13155bcb00a.png,A04,T1,S1,5595891d9fc3c13155bcb00a,390a85e220be49dd9b5b6e7d7c9d22ed
ISIC_0010306,ISIC_0010306.JPG,ISIC_0010306_A04_T1_S2_559588ec9fc3c13155bcb004.png,A04,T1,S2,559588ec9fc3c13155bcb004,badfb66f663c06f06cbfdd6d15d21685
ISIC_0010306,ISIC_0010306.JPG,ISIC_0010306_A06_T1_S1_55ddf3dc9fc3c10470dbf8a2.png,A06,T1,S1,55ddf3dc9fc3c10470dbf8a2,f9f75213cc67c54cec900ddca3542a19
ISIC_0010310,ISIC_0010310.JPG,ISIC_0010310_A04_T1_S1_559588719fc3c13155bcafec.png,A04,T1,S1,559588719fc3c13155bcafec,7a3cfaa71221b7169576c955092e5b38
ISIC_0010311,ISIC_0010311.JPG,ISIC_0010311_A04_T1_S1_559588509fc3c13155bcafe6.png,A04,T1,S1,559588509fc3c13155bcafe6,7e74437702c4aad33e1dd3a4c9aeff66
ISIC_0010312,ISIC_0010312.JPG,ISIC_0010312_A04_T3_S2_5595882d9fc3c13155bcafe0.png,A04,T3,S2,5595882d9fc3c13155bcafe0,a46f2272fb411a4455c005d8477c4e1b
ISIC_0010312,ISIC_0010312.JPG,ISIC_0010312_A06_T1_S1_55ddf4ce9fc3c10470dbf8d2.png,A06,T1,S1,55ddf4ce9fc3c10470dbf8d2,f5f6c3589d215cad813a8ed6d6695e5d
ISIC_0010313,ISIC_0010313.JPG,ISIC_0010313_A04_T3_S1_559588169fc3c13155bcafda.png,A04,T3,S1,559588169fc3c13155bcafda,4dc797f44e98bc62ebcdb05212ec84d1
ISIC_0010314,ISIC_0010314.JPG,ISIC_0010314_A04_T3_S1_559587ff9fc3c13155bcafd4.png,A04,T3,S1,559587ff9fc3c13155bcafd4,6462c01bcb8561151a97fa545aa4de57
ISIC_0010315,ISIC_0010315.JPG,ISIC_0010315_A04_T1_S1_559587ec9fc3c13155bcafce.png,A04,T1,S1,559587ec9fc3c13155bcafce,8995bfa0ec47a5abe64366aa0cf95c03
ISIC_0010316,ISIC_0010316.JPG,ISIC_0010316_A04_T3_S1_559587b39fc3c13155bcafc8.png,A04,T3,S1,559587b39fc3c13155bcafc8,b37d8c0744b450922e87dc373ddaf2d8
ISIC_0010317,ISIC_0010317.JPG,ISIC_0010317_A04_T3_S1_55a920ef9fc3c156bd715a1d.png,A04,T3,S1,55a920ef9fc3c156bd715a1d,dd3f6c0b648b79bc4ab7c60a60b3f3c8
ISIC_0010318,ISIC_0010318.JPG,ISIC_0010318_A04_T3_S1_55a920df9fc3c156bd715a17.png,A04,T3,S1,55a920df9fc3c156bd715a17,612d8d867b11d5cd5277b7e7da305a3e
ISIC_0010319,ISIC_0010319.JPG,ISIC_0010319_A04_T1_S1_55a920c69fc3c156bd715a11.png,A04,T1,S1,55a920c69fc3c156bd715a11,6451d075b01a0320fc62b59dfc3f4341
ISIC_0010320,ISIC_0010320.JPG,ISIC_0010320_A04_T1_S1_55a920a99fc3c156bd715a0b.png,A04,T1,S1,55a920a99fc3c156bd715a0b,39cb54e4c8ff60f09dfd1ab265c41fb6
ISIC_0010321,ISIC_0010321.JPG,ISIC_0010321_A04_T1_S1_55a91fbe9fc3c156bd715a05.png,A04,T1,S1,55a91fbe9fc3c156bd715a05,7d7d45d202ece899bcd23333fa92c7b5
ISIC_0010322,ISIC_0010322.JPG,ISIC_0010322_A06_T1_S1_568b41729fc3c126c063ff28.png,A06,T1,S1,568b41729fc3c126c063ff28,270516a1b7554b6dbcf6075c42bae831
ISIC_0010322,ISIC_0010322.JPG,ISIC_0010322_A04_T1_S1_55a91fa49fc3c156bd7159ff.png,A04,T1,S1,55a91fa49fc3c156bd7159ff,a5ee2db8041da18d46af8cc7bc28a7ad
ISIC_0010323,ISIC_0010323.JPG,ISIC_0010323_A04_T1_S1_55a91f859fc3c156bd7159f9.png,A04,T1,S1,55a91f859fc3c156bd7159f9,1e82ad8214a9496ecb53f2f6da1eaab6
ISIC_0010324,ISIC_0010324.JPG,ISIC_0010324_A04_T1_S1_55a91f6b9fc3c156bd7159f3.png,A04,T1,S1,55a91f6b9fc3c156bd7159f3,aa6c2a3d04942762f42451847fbebf5a
ISIC_0010325,ISIC_0010325.JPG,ISIC_0010325_A04_T3_S1_55a91f379fc3c156bd7159ed.png,A04,T3,S1,55a91f379fc3c156bd7159ed,dec62199306181dac01fcd4374f4059b
ISIC_0010326,ISIC_0010326.JPG,ISIC_0010326_A04_T1_S1_55a91f1d9fc3c156bd7159e7.png,A04,T1,S1,55a91f1d9fc3c156bd7159e7,14a4526c6e41488c7f08daabe25e246f
ISIC_0010327,ISIC_0010327.JPG,ISIC_0010327_A06_T1_S1_55dba5e49fc3c10470dbafb1.png,A06,T1,S1,55dba5e49fc3c10470dbafb1,fb5f5cbd83ecf2112377419926ee389e
ISIC_0010327,ISIC_0010327.JPG,ISIC_0010327_A04_T3_S2_55a91efe9fc3c156bd7159e1.png,A04,T3,S2,55a91efe9fc3c156bd7159e1,c37451adfd76021485f549b69f9431b9
ISIC_0010329,ISIC_0010329.JPG,ISIC_0010329_A04_T1_S1_55a91ed19fc3c156bd7159d5.png,A04,T1,S1,55a91ed19fc3c156bd7159d5,f8036986a88eb103bee6613f7139c0d0
